regionID,region,provincia,distrito,comuna,lista,pacto,partido,candidato,votosComuna
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CERRO NAVIA,M,PACTO PUEBLO UNIDO,PARTIDO IGUALDAD,CARLOS EDINSON LISPERGUER SANCHEZ,367
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CERRO NAVIA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,LUIS MOLINA GAETE,2352
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CERRO NAVIA,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,LUIS PLAZA SANCHEZ,15319
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CERRO NAVIA,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,MAURO TAMAYO ROZAS,16262
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CERRO NAVIA,O,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA ,ORIELE NUÑEZ SERRANO,734
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CERRO NAVIA,,,,VOTOS EN BLANCO,449
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CERRO NAVIA,,,,VOTOS NULOS,795
10,DE LOS LAGOS,PALENA,26,CHAITEN,F,PACTO CHILE VAMOS,INDEPENDIENTE,CLARA LAZCANO FERNANDEZ,930
10,DE LOS LAGOS,PALENA,26,CHAITEN,E,PACTO NUEVA MAYORIA,PARTIDO POR LA DEMOCRACIA,HECTOR NAVARRO GARCIA,521
10,DE LOS LAGOS,PALENA,26,CHAITEN,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,PEDRO VASQUEZ CELEDON,694
10,DE LOS LAGOS,PALENA,26,CHAITEN,,,,VOTOS EN BLANCO,37
10,DE LOS LAGOS,PALENA,26,CHAITEN,,,,VOTOS NULOS,18
7,DEL MAULE,CAUQUENES,18,CHANCO,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,JOSE ANIBAL PEREZ MEZA,2523
7,DEL MAULE,CAUQUENES,18,CHANCO,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,VIVIANA ESCARLETTE DIAZ MEZA,3331
7,DEL MAULE,CAUQUENES,18,CHANCO,,,,VOTOS EN BLANCO,52
7,DEL MAULE,CAUQUENES,18,CHANCO,,,,VOTOS NULOS,70
3,DE ATACAMA,CHAÑARAL,4,CHAÑARAL,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,ALDO HERNAN TAPIA DONOSO,406
3,DE ATACAMA,CHAÑARAL,4,CHAÑARAL,E,PACTO NUEVA MAYORIA,PARTIDO RADICAL SOCIALDEMOCRATA,HECTOR ANTONIO VOLTA ROJAS,2033
3,DE ATACAMA,CHAÑARAL,4,CHAÑARAL,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JAVIER VARAS NARANJO,382
3,DE ATACAMA,CHAÑARAL,4,CHAÑARAL,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,RAUL SALAS AGUILERA,2672
3,DE ATACAMA,CHAÑARAL,4,CHAÑARAL,,,,VOTOS EN BLANCO,41
3,DE ATACAMA,CHAÑARAL,4,CHAÑARAL,,,,VOTOS NULOS,37
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,CHEPICA,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,FABIAN ANDRES SOTO GONZALEZ,2778
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,CHEPICA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JORGE VALENZUELA PALMA,291
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,CHEPICA,F,PACTO CHILE VAMOS,INDEPENDIENTE,REBECA COFRE CALDERON,3618
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,CHEPICA,,,,VOTOS EN BLANCO,95
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,CHEPICA,,,,VOTOS NULOS,82
8,DEL BIOBIO,CONCEPCION,20,CHIGUAYANTE,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,ANTONIO RIVAS VILLALOBOS,12452
8,DEL BIOBIO,CONCEPCION,20,CHIGUAYANTE,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,FRANCESCA MUÑOZ GONZALEZ,1834
8,DEL BIOBIO,CONCEPCION,20,CHIGUAYANTE,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JORGE CARLOS LOZANO ZAPATA,8846
8,DEL BIOBIO,CONCEPCION,20,CHIGUAYANTE,,,,VOTOS EN BLANCO,209
8,DEL BIOBIO,CONCEPCION,20,CHIGUAYANTE,,,,VOTOS NULOS,446
11,AISEN DEL GRAL. CARLOS IBAÑEZ,GENERAL CARRERA,27,CHILE CHICO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,BRENDA LINA MELEHUECHUN MUÑOZ,427
11,AISEN DEL GRAL. CARLOS IBAÑEZ,GENERAL CARRERA,27,CHILE CHICO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,CARLOS ANTONIO FIGUEROA GALLARDO,20
11,AISEN DEL GRAL. CARLOS IBAÑEZ,GENERAL CARRERA,27,CHILE CHICO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,LILIAN MARLEN INOSTROZA PARRA,774
11,AISEN DEL GRAL. CARLOS IBAÑEZ,GENERAL CARRERA,27,CHILE CHICO,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,PABLO CESAR RIQUELME HARO,115
11,AISEN DEL GRAL. CARLOS IBAÑEZ,GENERAL CARRERA,27,CHILE CHICO,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,RICARDO ENRIQUE IBARRA VALDEBENITO,1071
11,AISEN DEL GRAL. CARLOS IBAÑEZ,GENERAL CARRERA,27,CHILE CHICO,,,,VOTOS EN BLANCO,33
11,AISEN DEL GRAL. CARLOS IBAÑEZ,GENERAL CARRERA,27,CHILE CHICO,,,,VOTOS NULOS,25
8,DEL BIOBIO,ÑUBLE,19,CHILLAN,E,PACTO NUEVA MAYORIA,PARTIDO RADICAL SOCIALDEMOCRATA,ALDO DINO JOSE BERNUCCI DIAZ,17360
8,DEL BIOBIO,ÑUBLE,19,CHILLAN,M,PACTO PUEBLO UNIDO,INDEPENDIENTE,ENRIQUE EDIS JARA RIVERA,2095
8,DEL BIOBIO,ÑUBLE,19,CHILLAN,I,PACTO CHILE QUIERE AMPLITUD,INDEPENDIENTE,HUGO NEFTALI GUIÑEZ MARDONES,1155
8,DEL BIOBIO,ÑUBLE,19,CHILLAN,F,PACTO CHILE VAMOS,INDEPENDIENTE,SERGIO ZARZAR ANDONIE,27114
8,DEL BIOBIO,ÑUBLE,19,CHILLAN,,,,VOTOS EN BLANCO,568
8,DEL BIOBIO,ÑUBLE,19,CHILLAN,,,,VOTOS NULOS,1217
8,DEL BIOBIO,ÑUBLE,19,CHILLAN VIEJO,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,FELIPE AYLWIN LAGOS,2907
8,DEL BIOBIO,ÑUBLE,19,CHILLAN VIEJO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JUAN ILLANES PALMA,247
8,DEL BIOBIO,ÑUBLE,19,CHILLAN VIEJO,O,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA ,RODOLFO VICTOR GAZMURI SANCHEZ,2141
8,DEL BIOBIO,ÑUBLE,19,CHILLAN VIEJO,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,RODRIGO GONZALEZ RIVERA,1070
8,DEL BIOBIO,ÑUBLE,19,CHILLAN VIEJO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,SAMUEL JIMENEZ LETELIER,1892
8,DEL BIOBIO,ÑUBLE,19,CHILLAN VIEJO,M,PACTO PUEBLO UNIDO,PARTIDO IGUALDAD,VIVIANA DEL CARMEN ARIAS NAVARRETE,305
8,DEL BIOBIO,ÑUBLE,19,CHILLAN VIEJO,,,,VOTOS EN BLANCO,165
8,DEL BIOBIO,ÑUBLE,19,CHILLAN VIEJO,,,,VOTOS NULOS,243
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,CHIMBARONGO,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,ALYSON HADAD REYES,2070
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,CHIMBARONGO,P,PACTO ALTERNATIVA DEMOCRATICA,MOVIMIENTO INDEPENDIENTE REGIONALISTA AGRARIO Y SOCIAL ,COSME MELLADO PINO,5655
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,CHIMBARONGO,F,PACTO CHILE VAMOS,INDEPENDIENTE,MARCO ANTONIO CONTRERAS JORQUERA,5763
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,CHIMBARONGO,,,,VOTOS EN BLANCO,146
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,CHIMBARONGO,,,,VOTOS NULOS,159
9,DE LA ARAUCANIA,CAUTIN,23,CHOLCHOL,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,BERNARDITA VISCARRA ASTUDILLO,2446
9,DE LA ARAUCANIA,CAUTIN,23,CHOLCHOL,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,LUIS HUIRILEF BARRA,3329
9,DE LA ARAUCANIA,CAUTIN,23,CHOLCHOL,,,,VOTOS EN BLANCO,65
9,DE LA ARAUCANIA,CAUTIN,23,CHOLCHOL,,,,VOTOS NULOS,133
10,DE LOS LAGOS,CHILOE,26,CHONCHI,F,PACTO CHILE VAMOS,INDEPENDIENTE,FERNANDO OYARZUN MACIAS,4091
10,DE LOS LAGOS,CHILOE,26,CHONCHI,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JOSE NAVARRO OYARZO,278
10,DE LOS LAGOS,CHILOE,26,CHONCHI,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,PEDRO GERARDO ANDRADE OYARZUN,2234
10,DE LOS LAGOS,CHILOE,26,CHONCHI,,,,VOTOS EN BLANCO,70
10,DE LOS LAGOS,CHILOE,26,CHONCHI,,,,VOTOS NULOS,53
11,AISEN DEL GRAL. CARLOS IBAÑEZ,AISEN,27,CISNES,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,FRANCISCO RONCAGLIOLO LEPIO,1181
11,AISEN DEL GRAL. CARLOS IBAÑEZ,AISEN,27,CISNES,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,MIGUEL FERNANDO JARA MARDONES,982
11,AISEN DEL GRAL. CARLOS IBAÑEZ,AISEN,27,CISNES,,,,VOTOS EN BLANCO,18
11,AISEN DEL GRAL. CARLOS IBAÑEZ,AISEN,27,CISNES,,,,VOTOS NULOS,11
8,DEL BIOBIO,ÑUBLE,19,COBQUECURA,E,PACTO NUEVA MAYORIA,PARTIDO RADICAL SOCIALDEMOCRATA,JULIO MANUEL FUENTES ALARCON,2342
8,DEL BIOBIO,ÑUBLE,19,COBQUECURA,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,OSVALDO CARO CARO,1924
8,DEL BIOBIO,ÑUBLE,19,COBQUECURA,,,,VOTOS EN BLANCO,16
8,DEL BIOBIO,ÑUBLE,19,COBQUECURA,,,,VOTOS NULOS,29
10,DE LOS LAGOS,LLANQUIHUE,26,COCHAMO,E,PACTO NUEVA MAYORIA,PARTIDO POR LA DEMOCRACIA,CARLOS SOTO SOTOMAYOR,947
10,DE LOS LAGOS,LLANQUIHUE,26,COCHAMO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,SERGIO TELLEZ BARRIA,320
10,DE LOS LAGOS,LLANQUIHUE,26,COCHAMO,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,SILVERIO MORALES ROSALES,885
10,DE LOS LAGOS,LLANQUIHUE,26,COCHAMO,,,,VOTOS EN BLANCO,37
10,DE LOS LAGOS,LLANQUIHUE,26,COCHAMO,,,,VOTOS NULOS,19
11,AISEN DEL GRAL. CARLOS IBAÑEZ,CAPITAN PRAT,27,COCHRANE,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,PATRICIO ULLOA GEORGIA,1002
11,AISEN DEL GRAL. CARLOS IBAÑEZ,CAPITAN PRAT,27,COCHRANE,,,,VOTOS EN BLANCO,25
11,AISEN DEL GRAL. CARLOS IBAÑEZ,CAPITAN PRAT,27,COCHRANE,,,,VOTOS NULOS,25
11,AISEN DEL GRAL. CARLOS IBAÑEZ,CAPITAN PRAT,27,COCHRANE,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,XIMENA ALEJANDRA MARDONES TORRES,390
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,CODEGUA,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,ANA MARIA SILVA GUTIERREZ,3077
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,CODEGUA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JOAQUIN VALENZUELA BAEZA,2815
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,CODEGUA,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,RODRIGO PINO ORTEGA,221
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,CODEGUA,,,,VOTOS EN BLANCO,49
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,CODEGUA,,,,VOTOS NULOS,49
8,DEL BIOBIO,ÑUBLE,19,COELEMU,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,ALEJANDRO PEDREROS URRUTIA,4610
8,DEL BIOBIO,ÑUBLE,19,COELEMU,F,PACTO CHILE VAMOS,INDEPENDIENTE,LAURA ARAVENA ALARCON,4308
8,DEL BIOBIO,ÑUBLE,19,COELEMU,,,,VOTOS EN BLANCO,47
8,DEL BIOBIO,ÑUBLE,19,COELEMU,,,,VOTOS NULOS,70
8,DEL BIOBIO,ÑUBLE,19,COIHUECO,E,PACTO NUEVA MAYORIA,PARTIDO POR LA DEMOCRACIA,ARNOLDO JIMENEZ VENEGAS,5141
8,DEL BIOBIO,ÑUBLE,19,COIHUECO,F,PACTO CHILE VAMOS,INDEPENDIENTE,CARLOS CHANDIA ALARCON,6798
8,DEL BIOBIO,ÑUBLE,19,COIHUECO,,,,VOTOS EN BLANCO,71
8,DEL BIOBIO,ÑUBLE,19,COIHUECO,,,,VOTOS NULOS,56
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,COINCO,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,GREGORIO VALENZUELA ABARCA,1949
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,COINCO,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,RODRIGO GONZALEZ CARRASCO,1486
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,COINCO,,,,VOTOS EN BLANCO,112
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,COINCO,,,,VOTOS NULOS,137
7,DEL MAULE,LINARES,18,COLBUN,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,HERNAN ISRAEL SEPULVEDA VILLALOBOS,5132
7,DEL MAULE,LINARES,18,COLBUN,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,MARIA ISABEL JORQUERA CACERES,162
7,DEL MAULE,LINARES,18,COLBUN,F,PACTO CHILE VAMOS,INDEPENDIENTE,PATRICIO VALENZUELA FLORES,294
7,DEL MAULE,LINARES,18,COLBUN,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,PEDRO PABLO MUÑOZ OSES,4217
7,DEL MAULE,LINARES,18,COLBUN,,,,VOTOS EN BLANCO,74
7,DEL MAULE,LINARES,18,COLBUN,,,,VOTOS NULOS,78
1,DE TARAPACA,DEL TAMARUGAL,2,COLCHANE,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,HONORIO HILARIO MAMANI CASTRO,413
1,DE TARAPACA,DEL TAMARUGAL,2,COLCHANE,I,PACTO CHILE QUIERE AMPLITUD,AMPLITUD,JAVIER GARCIA CHOQUE,816
1,DE TARAPACA,DEL TAMARUGAL,2,COLCHANE,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,ROSAURO GARCIA CHOQUE,456
1,DE TARAPACA,DEL TAMARUGAL,2,COLCHANE,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,SONIA YENNY GARCIA MAMANI,398
1,DE TARAPACA,DEL TAMARUGAL,2,COLCHANE,,,,VOTOS EN BLANCO,27
1,DE TARAPACA,DEL TAMARUGAL,2,COLCHANE,,,,VOTOS NULOS,30
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,COLINA,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,MARCOS SALGADO BALBOA,7652
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,COLINA,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,MARIO OLAVARRIA RODRIGUEZ,14905
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,COLINA,,,,VOTOS EN BLANCO,622
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,COLINA,,,,VOTOS NULOS,1059
9,DE LA ARAUCANIA,MALLECO,22,COLLIPULLI,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,CAROLINA LAGOS JOFRE,1431
9,DE LA ARAUCANIA,MALLECO,22,COLLIPULLI,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,EMA VIDAL DIAZ,1295
9,DE LA ARAUCANIA,MALLECO,22,COLLIPULLI,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,IBAR LEIVA QUEVEDO,1069
9,DE LA ARAUCANIA,MALLECO,22,COLLIPULLI,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,MANUEL MACAYA RAMIREZ,5257
9,DE LA ARAUCANIA,MALLECO,22,COLLIPULLI,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,VALERIA RAIN CALFIMAN,862
9,DE LA ARAUCANIA,MALLECO,22,COLLIPULLI,,,,VOTOS EN BLANCO,158
9,DE LA ARAUCANIA,MALLECO,22,COLLIPULLI,,,,VOTOS NULOS,149
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,COLTAUCO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JESUS SIDHARTA PEREZ FRANCO,384
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,COLTAUCO,F,PACTO CHILE VAMOS,INDEPENDIENTE,MARCIAL ABARCA ORELLANA,2891
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,COLTAUCO,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,RUBEN JORQUERA VIDAL,3948
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,COLTAUCO,,,,VOTOS EN BLANCO,61
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,COLTAUCO,,,,VOTOS NULOS,105
4,DE COQUIMBO,LIMARI,5,COMBARBALA,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,PEDRO MIGUEL ANGEL CASTILLO DIAZ,4815
4,DE COQUIMBO,LIMARI,5,COMBARBALA,F,PACTO CHILE VAMOS,PARTIDO REGIONALISTA INDEPENDIENTE,SOLERCIO ROJAS AGUIRRE,1468
4,DE COQUIMBO,LIMARI,5,COMBARBALA,,,,VOTOS EN BLANCO,79
4,DE COQUIMBO,LIMARI,5,COMBARBALA,,,,VOTOS NULOS,75
8,DEL BIOBIO,CONCEPCION,20,CONCEPCION,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,ALEJANDRA SMITH BECERRA,4620
8,DEL BIOBIO,CONCEPCION,20,CONCEPCION,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,ALVARO ORTIZ VERA,25224
8,DEL BIOBIO,CONCEPCION,20,CONCEPCION,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,CRISTIAN VAN RYSSELBERGHE HERRERA,18196
8,DEL BIOBIO,CONCEPCION,20,CONCEPCION,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JUAN POLIZZI CONTRERAS,5120
8,DEL BIOBIO,CONCEPCION,20,CONCEPCION,,,,VOTOS EN BLANCO,807
8,DEL BIOBIO,CONCEPCION,20,CONCEPCION,,,,VOTOS NULOS,1757
8,DEL BIOBIO,CONCEPCION,20,CONCEPCION,I,PACTO CHILE QUIERE AMPLITUD,AMPLITUD,YOLANDA DEL CARMEN GONZALEZ REBOLLEDO,805
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CONCHALI,C,PACTO PODER ECOLOGISTA Y CIUDADANO,PARTIDO ECOLOGISTA VERDE ,ESTEBAN ALVEAR ALVEAR,2094
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CONCHALI,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,GUSTAVO VERGARA ROJAS,1677
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CONCHALI,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,LORENZO MOLINA RAMIREZ,1034
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CONCHALI,F,PACTO CHILE VAMOS,INDEPENDIENTE,LORETO SEGUEL KING,7174
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CONCHALI,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,MARCELA ROSALES BELMAR,8302
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CONCHALI,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,RENE DE LA VEGA FUENTES,8485
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CONCHALI,O,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA ,ROLANDO PAUL JIMENEZ PEREZ,826
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CONCHALI,,,,VOTOS EN BLANCO,579
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CONCHALI,,,,VOTOS NULOS,1203
5,DE VALPARAISO,VALPARAISO,7,CONCON,E,PACTO NUEVA MAYORIA,PARTIDO RADICAL SOCIALDEMOCRATA,ALBERTO ENRIQUE FERNANDEZ LOPEZ,3138
5,DE VALPARAISO,VALPARAISO,7,CONCON,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,LUIS RIVERA CANEO,4337
5,DE VALPARAISO,VALPARAISO,7,CONCON,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,OSCAR ARMANDO SUMONTE GONZALEZ,5031
5,DE VALPARAISO,VALPARAISO,7,CONCON,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,SANDRA CONTRERAS ALVAREZ,2380
5,DE VALPARAISO,VALPARAISO,7,CONCON,,,,VOTOS EN BLANCO,199
5,DE VALPARAISO,VALPARAISO,7,CONCON,,,,VOTOS NULOS,370
7,DEL MAULE,TALCA,17,CONSTITUCION,F,PACTO CHILE VAMOS,INDEPENDIENTE,CARLOS MOISES VALENZUELA GAJARDO,9184
7,DEL MAULE,TALCA,17,CONSTITUCION,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,HUGO REINALDO TILLERIA TORRES,3221
7,DEL MAULE,TALCA,17,CONSTITUCION,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,ROBERTO DEL CARMEN URRUTIA CONCHA,5876
7,DEL MAULE,TALCA,17,CONSTITUCION,,,,VOTOS EN BLANCO,202
7,DEL MAULE,TALCA,17,CONSTITUCION,,,,VOTOS NULOS,233
8,DEL BIOBIO,ARAUCO,21,CONTULMO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,CARLOS ARTURO LEAL NEIRA,1153
8,DEL BIOBIO,ARAUCO,21,CONTULMO,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,DIEGO IBAÑEZ BURGOS,788
8,DEL BIOBIO,ARAUCO,21,CONTULMO,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,MAURICIO LEBRECHT SPERBERG,1571
8,DEL BIOBIO,ARAUCO,21,CONTULMO,,,,VOTOS EN BLANCO,17
8,DEL BIOBIO,ARAUCO,21,CONTULMO,,,,VOTOS NULOS,31
3,DE ATACAMA,COPIAPO,4,COPIAPO,I,PACTO CHILE QUIERE AMPLITUD,AMPLITUD,CARLOS IVAN CHANAMPA BORDONES,404
3,DE ATACAMA,COPIAPO,4,COPIAPO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,CHRISTIAN GUZMAN ROJAS,3607
3,DE ATACAMA,COPIAPO,4,COPIAPO,C,PACTO PODER ECOLOGISTA Y CIUDADANO,INDEPENDIENTE,INTI ELEODORO SALAMANCA FERNANDEZ,2641
3,DE ATACAMA,COPIAPO,4,COPIAPO,O,PACTO YO MARCO POR EL CAMBIO,FRENTE REGIONAL Y POPULAR,JAIME VARGAS GUERRA,684
3,DE ATACAMA,COPIAPO,4,COPIAPO,F,PACTO CHILE VAMOS,INDEPENDIENTE,JOHANNA FERNANDEZ RODRIGUEZ,630
3,DE ATACAMA,COPIAPO,4,COPIAPO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,LUIS GABRIEL MARCOS PEREZ,1907
3,DE ATACAMA,COPIAPO,4,COPIAPO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,MAGLIO CICARDINI NEYRA,10334
3,DE ATACAMA,COPIAPO,4,COPIAPO,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,MARCOS LOPEZ RIVERA,11609
3,DE ATACAMA,COPIAPO,4,COPIAPO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,OMAR ACIAR JERALDO,548
3,DE ATACAMA,COPIAPO,4,COPIAPO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,SOFIA SLOVENA CID VERSALOVIC,6668
3,DE ATACAMA,COPIAPO,4,COPIAPO,,,,VOTOS EN BLANCO,537
3,DE ATACAMA,COPIAPO,4,COPIAPO,,,,VOTOS NULOS,371
4,DE COQUIMBO,ELQUI,5,COQUIMBO,M,PACTO PUEBLO UNIDO,PARTIDO FRENTE POPULAR ,ALFONSO EDUARDO OSSANDON ANTIQUERA,836
4,DE COQUIMBO,ELQUI,5,COQUIMBO,O,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA ,CRISTOBAL ALEJANDRO REYES BIELEFELD,2138
4,DE COQUIMBO,ELQUI,5,COQUIMBO,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,MARCELO ALEJANDRO PEREIRA PERALTA,20437
4,DE COQUIMBO,ELQUI,5,COQUIMBO,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,PAOLA CORTES VEGA,6949
4,DE COQUIMBO,ELQUI,5,COQUIMBO,I,PACTO CHILE QUIERE AMPLITUD,AMPLITUD,PEDRO ANTONIO CASTILLO CASTILLO,3827
4,DE COQUIMBO,ELQUI,5,COQUIMBO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,RICARDO LEDEZMA JIMENEZ,4660
4,DE COQUIMBO,ELQUI,5,COQUIMBO,,,,VOTOS EN BLANCO,666
4,DE COQUIMBO,ELQUI,5,COQUIMBO,,,,VOTOS NULOS,1289
